公历日期,星期,农历年,农历月,农历日,年干支,属相,闰月,月干支,日干支,节气,节气时间,公历节日,农历节日,特殊节日,数九数伏
2022/10/13,星期四,2022,九月,十八,壬寅,虎,0,庚戌,己亥,,,,,,
2022/10/14,星期五,2022,九月,十九,壬寅,虎,0,庚戌,庚子,,,,,,
2022/10/15,星期六,2022,九月,二十,壬寅,虎,0,庚戌,辛丑,,,,,,
2022/10/16,星期日,2022,九月,廿一,壬寅,虎,0,庚戌,壬寅,,,,,,
2022/10/17,星期一,2022,九月,廿二,壬寅,虎,0,庚戌,癸卯,,,,,,
2022/10/18,星期二,2022,九月,廿三,壬寅,虎,0,庚戌,甲辰,,,,,,
2022/10/19,星期三,2022,九月,廿四,壬寅,虎,0,庚戌,乙巳,,,,,,
2022/10/20,星期四,2022,九月,廿五,壬寅,虎,0,庚戌,丙午,,,,,,
2022/10/21,星期五,2022,九月,廿六,壬寅,虎,0,庚戌,丁未,,,,,,
2022/10/22,星期六,2022,九月,廿七,壬寅,虎,0,庚戌,戊申,,,,,,
2022/10/23,星期日,2022,九月,廿八,壬寅,虎,0,庚戌,己酉,霜降,18:35:31,,,,
2022/10/24,星期一,2022,九月,廿九,壬寅,虎,0,庚戌,庚戌,,,,,,
2022/10/25,星期二,2022,十月,初一,壬寅,虎,0,庚戌,辛亥,,,,,,
2022/10/26,星期三,2022,十月,初二,壬寅,虎,0,庚戌,壬子,,,,,,
2022/10/27,星期四,2022,十月,初三,壬寅,虎,0,庚戌,癸丑,,,,,,
2022/10/28,星期五,2022,十月,初四,壬寅,虎,0,庚戌,甲寅,,,,,,
2022/10/29,星期六,2022,十月,初五,壬寅,虎,0,庚戌,乙卯,,,,,,
2022/10/30,星期日,2022,十月,初六,壬寅,虎,0,庚戌,丙辰,,,,,,
2022/10/31,星期一,2022,十月,初七,壬寅,虎,0,庚戌,丁巳,,,万圣节,,,
2022/11/1,星期二,2022,十月,初八,壬寅,虎,0,庚戌,戊午,,,,,,
2022/11/2,星期三,2022,十月,初九,壬寅,虎,0,庚戌,己未,,,,,,
2022/11/3,星期四,2022,十月,初十 ,壬寅,虎,0,庚戌,庚申,,,,,,
2022/11/4,星期五,2022,十月,十一,壬寅,虎,0,庚戌,辛酉,,,,,,
2022/11/5,星期六,2022,十月,十二,壬寅,虎,0,庚戌,壬戌,,,,,,
2022/11/6,星期日,2022,十月,十三,壬寅,虎,0,庚戌,癸亥,,,,,,
2022/11/7,星期一,2022,十月,十四,壬寅,虎,0,辛亥,甲子,立冬,18:45:18,,,,
2022/11/8,星期二,2022,十月,十五,壬寅,虎,0,辛亥,乙丑,,,,,,
2022/11/9,星期三,2022,十月,十六,壬寅,虎,0,辛亥,丙寅,,,,,,
2022/11/10,星期四,2022,十月,十七,壬寅,虎,0,辛亥,丁卯,,,,,,
2022/11/11,星期五,2022,十月,十八,壬寅,虎,0,辛亥,戊辰,,,,,,
2022/11/12,星期六,2022,十月,十九,壬寅,虎,0,辛亥,己巳,,,,,,
2022/11/13,星期日,2022,十月,二十,壬寅,虎,0,辛亥,庚午,,,,,,
2022/11/14,星期一,2022,十月,廿一,壬寅,虎,0,辛亥,辛未,,,,,,
2022/11/15,星期二,2022,十月,廿二,壬寅,虎,0,辛亥,壬申,,,,,,
2022/11/16,星期三,2022,十月,廿三,壬寅,虎,0,辛亥,癸酉,,,,,,
2022/11/17,星期四,2022,十月,廿四,壬寅,虎,0,辛亥,甲戌,,,,,,
2022/11/18,星期五,2022,十月,廿五,壬寅,虎,0,辛亥,乙亥,,,,,,
2022/11/19,星期六,2022,十月,廿六,壬寅,虎,0,辛亥,丙子,,,,,,
2022/11/20,星期日,2022,十月,廿七,壬寅,虎,0,辛亥,丁丑,,,,,,
2022/11/21,星期一,2022,十月,廿八,壬寅,虎,0,辛亥,戊寅,,,,,,
2022/11/22,星期二,2022,十月,廿九,壬寅,虎,0,辛亥,己卯,小雪,16:20:18,,,,
2022/11/23,星期三,2022,十月,三十,壬寅,虎,0,辛亥,庚辰,,,,,,
2022/11/24,星期四,2022,冬月,初一,壬寅,虎,0,辛亥,辛巳,,,,,,
2022/11/25,星期五,2022,冬月,初二,壬寅,虎,0,辛亥,壬午,,,,,,
2022/11/26,星期六,2022,冬月,初三,壬寅,虎,0,辛亥,癸未,,,,,,
2022/11/27,星期日,2022,冬月,初四,壬寅,虎,0,辛亥,甲申,,,,,,
2022/11/28,星期一,2022,冬月,初五,壬寅,虎,0,辛亥,乙酉,,,,,,
2022/11/29,星期二,2022,冬月,初六,壬寅,虎,0,辛亥,丙戌,,,,,,
2022/11/30,星期三,2022,冬月,初七,壬寅,虎,0,辛亥,丁亥,,,,,,
2022/12/1,星期四,2022,冬月,初八,壬寅,虎,0,辛亥,戊子,,,,,,
2022/12/2,星期五,2022,冬月,初九,壬寅,虎,0,辛亥,己丑,,,,,,
2022/12/3,星期六,2022,冬月,初十 ,壬寅,虎,0,辛亥,庚寅,,,,,,
2022/12/4,星期日,2022,冬月,十一,壬寅,虎,0,辛亥,辛卯,,,,,,
2022/12/5,星期一,2022,冬月,十二,壬寅,虎,0,辛亥,壬辰,,,,,,
2022/12/6,星期二,2022,冬月,十三,壬寅,虎,0,辛亥,癸巳,,,,,,
2022/12/7,星期三,2022,冬月,十四,壬寅,虎,0,壬子,甲午,大雪,11:46:04,,,,
2022/12/8,星期四,2022,冬月,十五,壬寅,虎,0,壬子,乙未,,,,,,
2022/12/9,星期五,2022,冬月,十六,壬寅,虎,0,壬子,丙申,,,,,,
2022/12/10,星期六,2022,冬月,十七,壬寅,虎,0,壬子,丁酉,,,,,,
2022/12/11,星期日,2022,冬月,十八,壬寅,虎,0,壬子,戊戌,,,,,,
2022/12/12,星期一,2022,冬月,十九,壬寅,虎,0,壬子,己亥,,,,,,
2022/12/13,星期二,2022,冬月,二十,壬寅,虎,0,壬子,庚子,,,,,,
2022/12/14,星期三,2022,冬月,廿一,壬寅,虎,0,壬子,辛丑,,,,,,
2022/12/15,星期四,2022,冬月,廿二,壬寅,虎,0,壬子,壬寅,,,,,,
2022/12/16,星期五,2022,冬月,廿三,壬寅,虎,0,壬子,癸卯,,,,,,
2022/12/17,星期六,2022,冬月,廿四,壬寅,虎,0,壬子,甲辰,,,,,,
2022/12/18,星期日,2022,冬月,廿五,壬寅,虎,0,壬子,乙巳,,,,,,
2022/12/19,星期一,2022,冬月,廿六,壬寅,虎,0,壬子,丙午,,,,,,
2022/12/20,星期二,2022,冬月,廿七,壬寅,虎,0,壬子,丁未,,,,,,
2022/12/21,星期三,2022,冬月,廿八,壬寅,虎,0,壬子,戊申,,,,,,
2022/12/22,星期四,2022,冬月,廿九,壬寅,虎,0,壬子,己酉,冬至,5:48:01,,,,一九第一天
2022/12/23,星期五,2022,腊月,初一,壬寅,虎,0,壬子,庚戌,,,,,,一九第二天
2022/12/24,星期六,2022,腊月,初二,壬寅,虎,0,壬子,辛亥,,,平安夜,,,一九第三天
2022/12/25,星期日,2022,腊月,初三,壬寅,虎,0,壬子,壬子,,,圣诞节,,,一九第四天
2022/12/26,星期一,2022,腊月,初四,壬寅,虎,0,壬子,癸丑,,,,,,一九第五天
2022/12/27,星期二,2022,腊月,初五,壬寅,虎,0,壬子,甲寅,,,,,,一九第六天
2022/12/28,星期三,2022,腊月,初六,壬寅,虎,0,壬子,乙卯,,,,,,一九第七天
2022/12/29,星期四,2022,腊月,初七,壬寅,虎,0,壬子,丙辰,,,,,,一九第八天
2022/12/30,星期五,2022,腊月,初八,壬寅,虎,0,壬子,丁巳,,,,腊八节,,一九第九天
2022/12/31,星期六,2022,腊月,初九,壬寅,虎,0,壬子,戊午,,,,,,二九第一天
